법정동코드,sigunguCd,bjdongCd,지역,시도명,시군구명,읍면동명,리명,법정동명,생성일자
1129013400,11290,13400,서울,서울특별시,성북구,길음동,,서울특별시 성북구 길음동,1988-04-23
1129013500,11290,13500,서울,서울특별시,성북구,종암동,,서울특별시 성북구 종암동,1988-04-23
1129013600,11290,13600,서울,서울특별시,성북구,하월곡동,,서울특별시 성북구 하월곡동,1989-04-27
1129013700,11290,13700,서울,서울특별시,성북구,상월곡동,,서울특별시 성북구 상월곡동,1988-04-23
1129013800,11290,13800,서울,서울특별시,성북구,장위동,,서울특별시 성북구 장위동,1988-04-23
1129013900,11290,13900,서울,서울특별시,성북구,석관동,,서울특별시 성북구 석관동,1988-04-23
1130510100,11305,10100,서울,서울특별시,강북구,미아동,,서울특별시 강북구 미아동,1998-09-28
1130510200,11305,10200,서울,서울특별시,강북구,번동,,서울특별시 강북구 번동,1995-03-01
1130510300,11305,10300,서울,서울특별시,강북구,수유동,,서울특별시 강북구 수유동,1995-03-01
1130510400,11305,10400,서울,서울특별시,강북구,우이동,,서울특별시 강북구 우이동,1995-03-01
1132010500,11320,10500,서울,서울특별시,도봉구,쌍문동,,서울특별시 도봉구 쌍문동,1988-04-23
1132010600,11320,10600,서울,서울특별시,도봉구,방학동,,서울특별시 도봉구 방학동,1988-04-23
1132010700,11320,10700,서울,서울특별시,도봉구,창동,,서울특별시 도봉구 창동,1989-01-01
1132010800,11320,10800,서울,서울특별시,도봉구,도봉동,,서울특별시 도봉구 도봉동,1989-01-01
1135010200,11350,10200,서울,서울특별시,노원구,월계동,,서울특별시 노원구 월계동,1988-04-23
1135010300,11350,10300,서울,서울특별시,노원구,공릉동,,서울특별시 노원구 공릉동,1988-04-23
1135010400,11350,10400,서울,서울특별시,노원구,하계동,,서울특별시 노원구 하계동,1989-09-01
1135010500,11350,10500,서울,서울특별시,노원구,상계동,,서울특별시 노원구 상계동,1992-07-01
1135010600,11350,10600,서울,서울특별시,노원구,중계동,,서울특별시 노원구 중계동,1992-07-01
1138010100,11380,10100,서울,서울특별시,은평구,수색동,,서울특별시 은평구 수색동,1988-04-23
1138010200,11380,10200,서울,서울특별시,은평구,녹번동,,서울특별시 은평구 녹번동,1988-04-23
1138010300,11380,10300,서울,서울특별시,은평구,불광동,,서울특별시 은평구 불광동,1988-04-23
1138010400,11380,10400,서울,서울특별시,은평구,갈현동,,서울특별시 은평구 갈현동,1989-06-01
1138010500,11380,10500,서울,서울특별시,은평구,구산동,,서울특별시 은평구 구산동,1988-04-23
1138010600,11380,10600,서울,서울특별시,은평구,대조동,,서울특별시 은평구 대조동,1988-04-23
1138010700,11380,10700,서울,서울특별시,은평구,응암동,,서울특별시 은평구 응암동,1988-04-23
1138010800,11380,10800,서울,서울특별시,은평구,역촌동,,서울특별시 은평구 역촌동,1988-04-23
1138010900,11380,10900,서울,서울특별시,은평구,신사동,,서울특별시 은평구 신사동,1989-09-01
1138011000,11380,11000,서울,서울특별시,은평구,증산동,,서울특별시 은평구 증산동,1988-04-23
1138011400,11380,11400,서울,서울특별시,은평구,진관동,,서울특별시 은평구 진관동,2007-08-13
1141010100,11410,10100,서울,서울특별시,서대문구,충정로2가,,서울특별시 서대문구 충정로2가,1988-04-23
1141010200,11410,10200,서울,서울특별시,서대문구,충정로3가,,서울특별시 서대문구 충정로3가,1988-04-23
1141010300,11410,10300,서울,서울특별시,서대문구,합동,,서울특별시 서대문구 합동,1988-04-23
1141010400,11410,10400,서울,서울특별시,서대문구,미근동,,서울특별시 서대문구 미근동,1988-04-23
1141010500,11410,10500,서울,서울특별시,서대문구,냉천동,,서울특별시 서대문구 냉천동,1988-04-23
1141010600,11410,10600,서울,서울특별시,서대문구,천연동,,서울특별시 서대문구 천연동,1988-04-23
1141010700,11410,10700,서울,서울특별시,서대문구,옥천동,,서울특별시 서대문구 옥천동,1988-04-23
1141010800,11410,10800,서울,서울특별시,서대문구,영천동,,서울특별시 서대문구 영천동,1988-04-23
1141010900,11410,10900,서울,서울특별시,서대문구,현저동,,서울특별시 서대문구 현저동,1998-10-01
1141011000,11410,11000,서울,서울특별시,서대문구,북아현동,,서울특별시 서대문구 북아현동,1988-04-23
1141011100,11410,11100,서울,서울특별시,서대문구,홍제동,,서울특별시 서대문구 홍제동,1988-04-23
1141011200,11410,11200,서울,서울특별시,서대문구,대현동,,서울특별시 서대문구 대현동,1988-04-23
1141011300,11410,11300,서울,서울특별시,서대문구,대신동,,서울특별시 서대문구 대신동,1988-04-23
1141011400,11410,11400,서울,서울특별시,서대문구,신촌동,,서울특별시 서대문구 신촌동,1988-04-23
1141011500,11410,11500,서울,서울특별시,서대문구,봉원동,,서울특별시 서대문구 봉원동,1988-04-23
1141011600,11410,11600,서울,서울특별시,서대문구,창천동,,서울특별시 서대문구 창천동,1988-04-23
1141011700,11410,11700,서울,서울특별시,서대문구,연희동,,서울특별시 서대문구 연희동,1988-04-23
1141011800,11410,11800,서울,서울특별시,서대문구,홍은동,,서울특별시 서대문구 홍은동,1988-04-23
1141011900,11410,11900,서울,서울특별시,서대문구,북가좌동,,서울특별시 서대문구 북가좌동,1988-04-23
1141012000,11410,12000,서울,서울특별시,서대문구,남가좌동,,서울특별시 서대문구 남가좌동,1988-04-23
1144010100,11440,10100,서울,서울특별시,마포구,아현동,,서울특별시 마포구 아현동,1988-04-23
1144010200,11440,10200,서울,서울특별시,마포구,공덕동,,서울특별시 마포구 공덕동,1988-04-23
1144010300,11440,10300,서울,서울특별시,마포구,신공덕동,,서울특별시 마포구 신공덕동,1988-04-23
1144010400,11440,10400,서울,서울특별시,마포구,도화동,,서울특별시 마포구 도화동,1988-04-23
1144010500,11440,10500,서울,서울특별시,마포구,용강동,,서울특별시 마포구 용강동,1988-04-23
1144010600,11440,10600,서울,서울특별시,마포구,토정동,,서울특별시 마포구 토정동,1988-04-23
1144010700,11440,10700,서울,서울특별시,마포구,마포동,,서울특별시 마포구 마포동,1988-04-23
1144010800,11440,10800,서울,서울특별시,마포구,대흥동,,서울특별시 마포구 대흥동,1988-04-23
1144010900,11440,10900,서울,서울특별시,마포구,염리동,,서울특별시 마포구 염리동,1988-04-23
1144011000,11440,11000,서울,서울특별시,마포구,노고산동,,서울특별시 마포구 노고산동,1988-04-23
1144011100,11440,11100,서울,서울특별시,마포구,신수동,,서울특별시 마포구 신수동,1988-04-23
1144011200,11440,11200,서울,서울특별시,마포구,현석동,,서울특별시 마포구 현석동,1988-04-23
1144011300,11440,11300,서울,서울특별시,마포구,구수동,,서울특별시 마포구 구수동,1988-04-23
1144011400,11440,11400,서울,서울특별시,마포구,창전동,,서울특별시 마포구 창전동,1988-04-23
1144011500,11440,11500,서울,서울특별시,마포구,상수동,,서울특별시 마포구 상수동,1988-04-23
1144011600,11440,11600,서울,서울특별시,마포구,하중동,,서울특별시 마포구 하중동,1988-04-23
1144011700,11440,11700,서울,서울특별시,마포구,신정동,,서울특별시 마포구 신정동,1988-04-23
1144011800,11440,11800,서울,서울특별시,마포구,당인동,,서울특별시 마포구 당인동,1988-04-23
1144012000,11440,12000,서울,서울특별시,마포구,서교동,,서울특별시 마포구 서교동,1988-04-23
1144012100,11440,12100,서울,서울특별시,마포구,동교동,,서울특별시 마포구 동교동,1988-04-23
1144012200,11440,12200,서울,서울특별시,마포구,합정동,,서울특별시 마포구 합정동,1988-04-23
1144012300,11440,12300,서울,서울특별시,마포구,망원동,,서울특별시 마포구 망원동,1988-04-23
1144012400,11440,12400,서울,서울특별시,마포구,연남동,,서울특별시 마포구 연남동,1988-04-23
1144012500,11440,12500,서울,서울특별시,마포구,성산동,,서울특별시 마포구 성산동,1988-04-23
1144012600,11440,12600,서울,서울특별시,마포구,중동,,서울특별시 마포구 중동,1988-04-23
1144012700,11440,12700,서울,서울특별시,마포구,상암동,,서울특별시 마포구 상암동,1988-04-23
1147010100,11470,10100,서울,서울특별시,양천구,신정동,,서울특별시 양천구 신정동,1988-04-23
1147010200,11470,10200,서울,서울특별시,양천구,목동,,서울특별시 양천구 목동,1988-04-23
1147010300,11470,10300,서울,서울특별시,양천구,신월동,,서울특별시 양천구 신월동,1988-04-23
1150010100,11500,10100,서울,서울특별시,강서구,염창동,,서울특별시 강서구 염창동,1988-04-23
1150010200,11500,10200,서울,서울특별시,강서구,등촌동,,서울특별시 강서구 등촌동,1988-04-23
1150010300,11500,10300,서울,서울특별시,강서구,화곡동,,서울특별시 강서구 화곡동,1988-04-23
1150010400,11500,10400,서울,서울특별시,강서구,가양동,,서울특별시 강서구 가양동,1993-04-01
1150010500,11500,10500,서울,서울특별시,강서구,마곡동,,서울특별시 강서구 마곡동,1993-04-01
1150010600,11500,10600,서울,서울특별시,강서구,내발산동,,서울특별시 강서구 내발산동,1989-09-01
1150010700,11500,10700,서울,서울특별시,강서구,외발산동,,서울특별시 강서구 외발산동,1989-09-01
1150010800,11500,10800,서울,서울특별시,강서구,공항동,,서울특별시 강서구 공항동,1988-04-23
1150010900,11500,10900,서울,서울특별시,강서구,방화동,,서울특별시 강서구 방화동,1988-04-23
1150011000,11500,11000,서울,서울특별시,강서구,개화동,,서울특별시 강서구 개화동,1988-04-23
1150011100,11500,11100,서울,서울특별시,강서구,과해동,,서울특별시 강서구 과해동,1998-12-01
1150011200,11500,11200,서울,서울특별시,강서구,오곡동,,서울특별시 강서구 오곡동,1998-12-01
1150011300,11500,11300,서울,서울특별시,강서구,오쇠동,,서울특별시 강서구 오쇠동,1998-12-01
1153010100,11530,10100,서울,서울특별시,구로구,신도림동,,서울특별시 구로구 신도림동,1988-04-23
1153010200,11530,10200,서울,서울특별시,구로구,구로동,,서울특별시 구로구 구로동,1988-04-23
1153010300,11530,10300,서울,서울특별시,구로구,가리봉동,,서울특별시 구로구 가리봉동,1988-04-23
1153010600,11530,10600,서울,서울특별시,구로구,고척동,,서울특별시 구로구 고척동,1988-04-23
1153010700,11530,10700,서울,서울특별시,구로구,개봉동,,서울특별시 구로구 개봉동,1988-04-23
1153010800,11530,10800,서울,서울특별시,구로구,오류동,,서울특별시 구로구 오류동,1988-04-23
1153010900,11530,10900,서울,서울특별시,구로구,궁동,,서울특별시 구로구 궁동,1988-07-01
1153011000,11530,11000,서울,서울특별시,구로구,온수동,,서울특별시 구로구 온수동,1988-07-01
1153011100,11530,11100,서울,서울특별시,구로구,천왕동,,서울특별시 구로구 천왕동,1988-04-23
1153011200,11530,11200,서울,서울특별시,구로구,항동,,서울특별시 구로구 항동,1988-04-23
1154510100,11545,10100,서울,서울특별시,금천구,가산동,,서울특별시 금천구 가산동,1995-03-01
1154510200,11545,10200,서울,서울특별시,금천구,독산동,,서울특별시 금천구 독산동,1995-03-01
1154510300,11545,10300,서울,서울특별시,금천구,시흥동,,서울특별시 금천구 시흥동,1995-03-01
1156010100,11560,10100,서울,서울특별시,영등포구,영등포동,,서울특별시 영등포구 영등포동,1988-04-23
1156010200,11560,10200,서울,서울특별시,영등포구,영등포동1가,,서울특별시 영등포구 영등포동1가,1988-04-23
1156010300,11560,10300,서울,서울특별시,영등포구,영등포동2가,,서울특별시 영등포구 영등포동2가,1988-04-23
1156010400,11560,10400,서울,서울특별시,영등포구,영등포동3가,,서울특별시 영등포구 영등포동3가,1988-04-23
1156010500,11560,10500,서울,서울특별시,영등포구,영등포동4가,,서울특별시 영등포구 영등포동4가,1988-04-23
1156010600,11560,10600,서울,서울특별시,영등포구,영등포동5가,,서울특별시 영등포구 영등포동5가,1988-04-23
1156010700,11560,10700,서울,서울특별시,영등포구,영등포동6가,,서울특별시 영등포구 영등포동6가,1988-04-23
1156010800,11560,10800,서울,서울특별시,영등포구,영등포동7가,,서울특별시 영등포구 영등포동7가,1988-04-23
1156010900,11560,10900,서울,서울특별시,영등포구,영등포동8가,,서울특별시 영등포구 영등포동8가,1988-04-23
